고객ID,거래ID,거래날짜,제품ID,제품카테고리,수량,평균금액,배송료,쿠폰상태
USER_0252,Transaction_17061,2019-09-18,Product_0983,Nest-USA,2,119.0,6.0,Clicked
USER_0252,Transaction_17062,2019-09-18,Product_0880,Drinkware,1,2.39,6.0,Clicked
USER_0252,Transaction_17062,2019-09-18,Product_0976,Nest-USA,1,119.0,6.0,Used
USER_0252,Transaction_17062,2019-09-18,Product_1018,Waze,1,2.39,6.0,Used
USER_0252,Transaction_17063,2019-09-18,Product_0858,Bags,1,79.99,6.0,Clicked
USER_0252,Transaction_17064,2019-09-18,Product_0867,Lifestyle,2,1.68,6.0,Used
USER_0252,Transaction_17064,2019-09-18,Product_0901,Drinkware,1,2.8,6.0,Used
USER_0252,Transaction_17064,2019-09-18,Product_0907,Lifestyle,1,1.59,6.0,Clicked
USER_0252,Transaction_17064,2019-09-18,Product_0914,Office,2,0.79,6.0,Not Used
USER_0252,Transaction_17064,2019-09-18,Product_0915,Lifestyle,1,2.8,6.0,Clicked
USER_0252,Transaction_17064,2019-09-18,Product_0918,Lifestyle,1,2.8,6.0,Clicked
USER_0252,Transaction_17064,2019-09-18,Product_0951,Office,1,2.39,6.0,Used
USER_0252,Transaction_17064,2019-09-18,Product_0971,Lifestyle,1,1.2,6.0,Clicked
USER_0252,Transaction_17065,2019-09-18,Product_0983,Nest-USA,3,119.0,6.0,Clicked
USER_0252,Transaction_17065,2019-09-18,Product_0985,Nest-USA,1,79.0,6.0,Clicked
USER_0252,Transaction_17066,2019-09-18,Product_0976,Nest-USA,1,119.0,6.0,Not Used
USER_0252,Transaction_17066,2019-09-18,Product_0989,Nest-USA,1,149.0,6.0,Used
USER_0252,Transaction_17067,2019-09-18,Product_0916,Lifestyle,1,3.5,6.0,Clicked
USER_0252,Transaction_17068,2019-09-18,Product_0976,Nest-USA,2,119.0,6.0,Clicked
USER_0252,Transaction_17069,2019-09-18,Product_0892,Drinkware,1,19.99,6.5,Used
USER_0252,Transaction_17070,2019-09-18,Product_0692,Apparel,1,29.7,6.0,Clicked
USER_0252,Transaction_17071,2019-09-18,Product_0843,Bags,1,11.19,6.0,Clicked
USER_0252,Transaction_17071,2019-09-18,Product_0904,Office,1,2.39,6.0,Used
USER_0252,Transaction_17071,2019-09-18,Product_1133,Bottles,1,3.99,6.0,Clicked
USER_0252,Transaction_17071,2019-09-18,Product_1134,Office,2,1.59,6.0,Clicked
USER_0252,Transaction_17072,2019-09-18,Product_0902,Office,30,1.2,18.12,Clicked
USER_0252,Transaction_17072,2019-09-18,Product_0904,Office,3,2.39,18.12,Clicked
USER_0252,Transaction_17073,2019-09-18,Product_0184,Office,8,1.59,6.5,Used
USER_0252,Transaction_17073,2019-09-18,Product_0904,Office,4,2.39,6.5,Not Used
USER_0252,Transaction_17073,2019-09-18,Product_0914,Office,40,0.79,6.5,Clicked
USER_0252,Transaction_17074,2019-09-18,Product_0456,Apparel,1,20.99,6.0,Clicked
USER_0252,Transaction_17074,2019-09-18,Product_0542,Apparel,1,6.0,6.0,Used
USER_0252,Transaction_17075,2019-09-18,Product_0985,Nest-USA,2,79.0,6.0,Clicked
USER_0252,Transaction_17076,2019-09-18,Product_0985,Nest-USA,5,79.0,6.0,Clicked
USER_0252,Transaction_17077,2019-09-18,Product_0976,Nest-USA,2,119.0,6.0,Clicked
USER_0511,Transaction_17078,2019-09-18,Product_0976,Nest-USA,3,119.0,12.99,Not Used
USER_0511,Transaction_17079,2019-09-18,Product_0194,Apparel,1,10.99,6.0,Clicked
USER_0511,Transaction_17079,2019-09-18,Product_0195,Lifestyle,2,3.99,6.0,Not Used
USER_0511,Transaction_17079,2019-09-18,Product_0444,Apparel,1,5.1,6.0,Used
USER_0511,Transaction_17079,2019-09-18,Product_0847,Bags,1,4.99,6.0,Not Used
USER_0511,Transaction_17079,2019-09-18,Product_0926,Headgear,2,13.29,6.0,Not Used
USER_0511,Transaction_17079,2019-09-18,Product_0942,Office,3,2.5,6.0,Not Used
USER_0511,Transaction_17080,2019-09-18,Product_0983,Nest-USA,1,119.0,12.99,Clicked
USER_0511,Transaction_17081,2019-09-18,Product_0223,Apparel,1,15.99,6.0,Clicked
USER_0511,Transaction_17081,2019-09-18,Product_0228,Apparel,1,4.56,6.0,Not Used
USER_0511,Transaction_17081,2019-09-18,Product_0600,Apparel,1,7.6,6.0,Clicked
USER_0511,Transaction_17082,2019-09-18,Product_0989,Nest-USA,1,149.0,6.0,Clicked
USER_0511,Transaction_17083,2019-09-18,Product_0541,Apparel,1,6.0,12.99,Clicked
USER_0511,Transaction_17083,2019-09-18,Product_0553,Apparel,1,5.7,12.99,Clicked
USER_0511,Transaction_17083,2019-09-18,Product_0900,Drinkware,1,12.99,12.99,Clicked
USER_0511,Transaction_17084,2019-09-18,Product_0214,Apparel,1,12.31,12.99,Clicked
USER_0511,Transaction_17084,2019-09-18,Product_0443,Apparel,1,4.08,12.99,Used
USER_0511,Transaction_17084,2019-09-18,Product_0541,Apparel,1,4.8,12.99,Clicked
USER_0511,Transaction_17084,2019-09-18,Product_0904,Office,1,2.39,12.99,Clicked
USER_0511,Transaction_17084,2019-09-18,Product_0905,Office,1,2.39,12.99,Clicked
USER_0511,Transaction_17084,2019-09-18,Product_0926,Headgear,1,10.63,12.99,Clicked
USER_0511,Transaction_17084,2019-09-18,Product_0970,Office,3,1.59,12.99,Clicked
USER_0511,Transaction_17084,2019-09-18,Product_0981,Nest-USA,1,149.0,12.99,Clicked
USER_0511,Transaction_17085,2019-09-18,Product_0976,Nest-USA,1,119.0,6.0,Clicked
USER_1285,Transaction_17086,2019-09-18,Product_0981,Nest-USA,1,149.0,6.0,Not Used
USER_1285,Transaction_17086,2019-09-18,Product_0985,Nest-USA,5,79.0,6.0,Not Used
USER_1285,Transaction_17086,2019-09-18,Product_0990,Nest,1,199.0,6.0,Not Used
USER_1285,Transaction_17087,2019-09-18,Product_0976,Nest-USA,1,119.0,6.0,Used
USER_1285,Transaction_17088,2019-09-18,Product_0983,Nest-USA,1,119.0,6.0,Clicked
USER_1285,Transaction_17089,2019-09-18,Product_0985,Nest-USA,3,79.0,6.0,Clicked
USER_1285,Transaction_17089,2019-09-18,Product_0989,Nest-USA,1,149.0,6.0,Used
USER_1285,Transaction_17090,2019-09-18,Product_0984,Nest-USA,2,79.0,6.0,Not Used
USER_1285,Transaction_17091,2019-09-18,Product_0983,Nest-USA,3,119.0,12.99,Clicked
USER_1285,Transaction_17092,2019-09-18,Product_0983,Nest-USA,2,119.0,6.0,Clicked
USER_1285,Transaction_17093,2019-09-18,Product_0976,Nest-USA,1,119.0,6.0,Clicked
USER_1285,Transaction_17093,2019-09-18,Product_0983,Nest-USA,2,119.0,6.0,Clicked
USER_1285,Transaction_17094,2019-09-18,Product_0990,Nest,1,199.0,6.0,Used
USER_1285,Transaction_17095,2019-09-18,Product_0902,Office,1,1.5,6.0,Clicked
USER_1285,Transaction_17096,2019-09-19,Product_0486,Apparel,1,16.99,6.0,Not Used
USER_1285,Transaction_17097,2019-09-19,Product_0990,Nest,1,199.0,6.0,Clicked
USER_1285,Transaction_17098,2019-09-19,Product_0984,Nest-USA,1,79.0,12.99,Not Used
USER_1285,Transaction_17098,2019-09-19,Product_0989,Nest-USA,1,149.0,12.99,Clicked
USER_1285,Transaction_17099,2019-09-19,Product_0848,Bags,2,12.79,19.02,Not Used
USER_1285,Transaction_17099,2019-09-19,Product_0880,Drinkware,20,2.39,19.02,Used
USER_1285,Transaction_17100,2019-09-19,Product_0205,Apparel,3,7.6,12.91,Clicked
USER_1285,Transaction_17100,2019-09-19,Product_0298,Apparel,3,4.56,12.91,Used
USER_0087,Transaction_17100,2019-09-19,Product_0539,Apparel,6,4.8,12.91,Used
USER_0087,Transaction_17100,2019-09-19,Product_0541,Apparel,4,4.8,12.91,Not Used
USER_0087,Transaction_17100,2019-09-19,Product_0614,Apparel,6,4.8,12.91,Clicked
USER_0030,Transaction_17100,2019-09-19,Product_0615,Apparel,5,4.8,12.91,Clicked
USER_0030,Transaction_17100,2019-09-19,Product_0616,Apparel,5,4.8,12.91,Used
USER_0030,Transaction_17101,2019-09-19,Product_0858,Bags,1,79.99,6.0,Clicked
USER_0030,Transaction_17102,2019-09-19,Product_0615,Apparel,1,6.0,6.0,Clicked
USER_0030,Transaction_17102,2019-09-19,Product_0905,Office,1,2.99,6.0,Clicked
USER_0030,Transaction_17103,2019-09-19,Product_0990,Nest,1,199.0,6.0,Not Used
USER_0030,Transaction_17104,2019-09-19,Product_0389,Apparel,1,13.59,6.0,Clicked
USER_0030,Transaction_17104,2019-09-19,Product_0539,Apparel,1,4.8,6.0,Clicked
USER_0030,Transaction_17104,2019-09-19,Product_0691,Apparel,1,23.76,6.0,Clicked
USER_0030,Transaction_17105,2019-09-19,Product_0980,Nest-USA,1,149.0,6.0,Used
USER_0030,Transaction_17106,2019-09-19,Product_0520,Apparel,1,44.79,6.0,Clicked
USER_0030,Transaction_17107,2019-09-19,Product_0985,Nest-USA,1,79.0,6.0,Clicked
USER_0030,Transaction_17108,2019-09-19,Product_0976,Nest-USA,1,119.0,6.0,Clicked
USER_0030,Transaction_17109,2019-09-19,Product_0981,Nest-USA,1,149.0,6.0,Used
USER_0030,Transaction_17109,2019-09-19,Product_0985,Nest-USA,4,79.0,6.0,Used
USER_0030,Transaction_17110,2019-09-19,Product_0221,Apparel,1,19.99,6.0,Not Used
USER_0030,Transaction_17111,2019-09-19,Product_0976,Nest-USA,1,119.0,6.0,Not Used
USER_0030,Transaction_17112,2019-09-19,Product_0892,Drinkware,15,24.99,6.0,Clicked
USER_0030,Transaction_17113,2019-09-19,Product_0900,Drinkware,3,10.39,12.48,Not Used
USER_0030,Transaction_17114,2019-09-19,Product_0195,Lifestyle,1,3.19,12.99,Clicked
USER_0030,Transaction_17114,2019-09-19,Product_0442,Apparel,1,4.08,12.99,Not Used
USER_0030,Transaction_17114,2019-09-19,Product_0443,Apparel,1,4.08,12.99,Clicked
USER_0030,Transaction_17114,2019-09-19,Product_0601,Apparel,2,7.6,12.99,Used
USER_0030,Transaction_17114,2019-09-19,Product_0880,Drinkware,3,2.39,12.99,Clicked
USER_0030,Transaction_17114,2019-09-19,Product_0916,Lifestyle,2,2.8,12.99,Used
USER_0030,Transaction_17115,2019-09-19,Product_0000,Notebooks & Journals,10,11.99,13.38,Used
USER_0030,Transaction_17115,2019-09-19,Product_0942,Office,10,2.0,13.38,Used
USER_0030,Transaction_17115,2019-09-19,Product_0969,Office,15,4.79,13.38,Clicked
USER_0030,Transaction_17116,2019-09-19,Product_0980,Nest-USA,1,149.0,6.0,Used
USER_0030,Transaction_17117,2019-09-19,Product_0557,Apparel,1,9.6,6.0,Clicked
USER_0030,Transaction_17117,2019-09-19,Product_0686,Apparel,1,26.0,6.0,Clicked
USER_0030,Transaction_17118,2019-09-19,Product_0985,Nest-USA,3,79.0,6.0,Clicked
USER_0030,Transaction_17119,2019-09-19,Product_0976,Nest-USA,1,119.0,6.0,Clicked
USER_0030,Transaction_17120,2019-09-19,Product_0892,Drinkware,15,24.99,6.0,Clicked
USER_0030,Transaction_17121,2019-09-19,Product_0442,Apparel,1,5.1,6.0,Used
USER_0030,Transaction_17121,2019-09-19,Product_0539,Apparel,1,6.0,6.0,Not Used
USER_0030,Transaction_17122,2019-09-19,Product_0637,Apparel,1,41.99,6.0,Clicked
USER_0030,Transaction_17123,2019-09-19,Product_0676,Apparel,1,59.99,44.06,Used
USER_0030,Transaction_17123,2019-09-19,Product_0892,Drinkware,1,19.99,44.06,Clicked
USER_0030,Transaction_17123,2019-09-19,Product_0905,Office,1,2.39,44.06,Used
USER_0030,Transaction_17123,2019-09-19,Product_0915,Lifestyle,1,2.8,44.06,Used
USER_0030,Transaction_17123,2019-09-19,Product_0946,Office,1,4.4,44.06,Clicked
USER_0030,Transaction_17124,2019-09-19,Product_0984,Nest-USA,5,79.0,6.0,Clicked
USER_0030,Transaction_17125,2019-09-19,Product_0983,Nest-USA,2,119.0,6.0,Not Used
USER_0030,Transaction_17126,2019-09-19,Product_0461,Apparel,1,31.99,21.19,Used
USER_0030,Transaction_17126,2019-09-19,Product_0463,Apparel,3,31.99,21.19,Clicked
USER_0030,Transaction_17126,2019-09-19,Product_0520,Apparel,3,44.79,21.19,Used
USER_0030,Transaction_17126,2019-09-19,Product_0645,Apparel,1,42.0,21.19,Clicked
USER_0030,Transaction_17127,2019-09-19,Product_0981,Nest-USA,1,149.0,6.0,Used
USER_0030,Transaction_17128,2019-09-19,Product_0983,Nest-USA,2,119.0,6.0,Used
USER_0030,Transaction_17129,2019-09-19,Product_0976,Nest-USA,3,119.0,12.99,Clicked
USER_0030,Transaction_17130,2019-09-19,Product_0185,Office,2,2.39,6.0,Not Used
USER_0030,Transaction_17130,2019-09-19,Product_0201,Apparel,1,13.59,6.0,Not Used
USER_0030,Transaction_17130,2019-09-19,Product_0615,Apparel,2,4.8,6.0,Used
USER_0030,Transaction_17130,2019-09-19,Product_0904,Office,2,2.39,6.0,Clicked
USER_0030,Transaction_17130,2019-09-19,Product_1134,Office,2,1.59,6.0,Used
USER_0030,Transaction_17131,2019-09-19,Product_0904,Office,250,2.39,70.38,Used
USER_0030,Transaction_17131,2019-09-19,Product_0907,Lifestyle,250,1.59,70.38,Clicked
USER_0030,Transaction_17132,2019-09-19,Product_0864,Bags,1,99.99,6.0,Not Used
USER_0030,Transaction_17132,2019-09-19,Product_0926,Headgear,1,13.29,6.0,Clicked
USER_0030,Transaction_17133,2019-09-19,Product_0981,Nest-USA,2,149.0,6.0,Used
USER_0030,Transaction_17134,2019-09-19,Product_0794,Apparel,1,13.59,6.5,Used
USER_0030,Transaction_17134,2019-09-19,Product_0831,Apparel,3,15.19,6.5,Used
USER_0030,Transaction_17135,2019-09-19,Product_0880,Drinkware,20,2.39,22.29,Clicked
USER_0030,Transaction_17135,2019-09-19,Product_0882,Drinkware,5,16.79,22.29,Used
USER_0030,Transaction_17135,2019-09-19,Product_0942,Office,20,2.0,22.29,Clicked
USER_0030,Transaction_17136,2019-09-19,Product_0000,Notebooks & Journals,10,11.99,12.91,Clicked
USER_0030,Transaction_17136,2019-09-19,Product_0195,Lifestyle,10,3.19,12.91,Clicked
USER_0030,Transaction_17136,2019-09-19,Product_0942,Office,10,2.0,12.91,Clicked
USER_0030,Transaction_17137,2019-09-19,Product_0984,Nest-USA,3,79.0,6.0,Used
USER_0030,Transaction_17138,2019-09-19,Product_0976,Nest-USA,2,119.0,6.0,Clicked
USER_0030,Transaction_17139,2019-09-19,Product_0984,Nest-USA,5,79.0,6.0,Clicked
USER_0030,Transaction_17140,2019-09-19,Product_0990,Nest,1,199.0,6.0,Clicked
USER_0030,Transaction_17141,2019-09-19,Product_0981,Nest-USA,1,149.0,6.0,Clicked
USER_0030,Transaction_17142,2019-09-19,Product_0976,Nest-USA,1,119.0,12.99,Clicked
USER_0030,Transaction_17143,2019-09-19,Product_0354,Apparel,1,28.0,6.5,Used
USER_0030,Transaction_17143,2019-09-19,Product_0509,Apparel,1,11.75,6.5,Clicked
USER_0030,Transaction_17143,2019-09-19,Product_0882,Drinkware,1,16.79,6.5,Clicked
USER_0030,Transaction_17144,2019-09-19,Product_0984,Nest-USA,3,79.0,6.0,Clicked
USER_0030,Transaction_17145,2019-09-19,Product_0983,Nest-USA,1,119.0,6.0,Not Used
USER_0030,Transaction_17146,2019-09-19,Product_0990,Nest,1,199.0,6.0,Used
USER_0030,Transaction_17147,2019-09-19,Product_0976,Nest-USA,1,119.0,6.0,Clicked
USER_0030,Transaction_17148,2019-09-19,Product_0980,Nest-USA,2,149.0,6.0,Not Used
USER_0030,Transaction_17149,2019-09-19,Product_0228,Apparel,1,5.7,6.0,Not Used
USER_0030,Transaction_17149,2019-09-19,Product_0230,Apparel,1,5.7,6.0,Used
USER_0030,Transaction_17149,2019-09-19,Product_0245,Apparel,1,9.99,6.0,Used
USER_0030,Transaction_17150,2019-09-19,Product_1008,Waze,1,7.19,6.0,Clicked
USER_0030,Transaction_17151,2019-09-19,Product_0228,Apparel,1,5.7,6.0,Not Used
USER_0030,Transaction_17151,2019-09-19,Product_0240,Apparel,1,13.29,6.0,Used
USER_0030,Transaction_17151,2019-09-19,Product_0247,Apparel,1,6.0,6.0,Clicked
USER_0030,Transaction_17151,2019-09-19,Product_0360,Apparel,1,37.49,6.0,Used
USER_0030,Transaction_17152,2019-09-19,Product_0976,Nest-USA,1,119.0,6.0,Not Used
USER_0030,Transaction_17153,2019-09-19,Product_0184,Office,20,1.59,6.5,Used
USER_0030,Transaction_17154,2019-09-19,Product_0981,Nest-USA,1,149.0,6.0,Not Used
USER_0030,Transaction_17154,2019-09-19,Product_0983,Nest-USA,1,119.0,6.0,Clicked
USER_0030,Transaction_17155,2019-09-19,Product_0976,Nest-USA,1,119.0,6.0,Clicked
USER_0030,Transaction_17156,2019-09-19,Product_0215,Apparel,1,12.31,6.0,Used
USER_0030,Transaction_17156,2019-09-19,Product_0333,Apparel,1,48.0,6.0,Clicked
USER_0030,Transaction_17156,2019-09-19,Product_0366,Apparel,1,44.0,6.0,Used
USER_0030,Transaction_17156,2019-09-19,Product_0902,Office,4,1.2,6.0,Clicked
USER_0030,Transaction_17156,2019-09-19,Product_0970,Office,2,1.59,6.0,Clicked
USER_0021,Transaction_17157,2019-09-19,Product_0976,Nest-USA,2,119.0,6.0,Used
USER_0021,Transaction_17158,2019-09-20,Product_0904,Office,4,2.99,6.0,Clicked
USER_0021,Transaction_17159,2019-09-20,Product_0984,Nest-USA,2,79.0,6.0,Used
USER_0021,Transaction_17159,2019-09-20,Product_0985,Nest-USA,1,79.0,6.0,Clicked
USER_0021,Transaction_17160,2019-09-20,Product_0543,Apparel,1,6.0,6.0,Clicked
USER_0021,Transaction_17160,2019-09-20,Product_0556,Apparel,1,5.7,6.0,Not Used
USER_0021,Transaction_17160,2019-09-20,Product_0942,Office,80,2.5,6.0,Not Used
USER_0021,Transaction_17161,2019-09-20,Product_0692,Apparel,2,23.76,6.0,Clicked
USER_0021,Transaction_17162,2019-09-20,Product_0882,Drinkware,1,16.79,6.5,Clicked
USER_0021,Transaction_17163,2019-09-20,Product_0976,Nest-USA,1,119.0,12.99,Used
USER_0021,Transaction_17164,2019-09-20,Product_0976,Nest-USA,1,119.0,6.0,Used
USER_0021,Transaction_17165,2019-09-20,Product_0181,Drinkware,1,10.39,6.5,Clicked
USER_0021,Transaction_17165,2019-09-20,Product_0195,Lifestyle,4,3.19,6.5,Used
USER_0732,Transaction_17165,2019-09-20,Product_0390,Apparel,2,13.59,6.5,Used
USER_0732,Transaction_17165,2019-09-20,Product_0900,Drinkware,1,10.39,6.5,Clicked
USER_0732,Transaction_17165,2019-09-20,Product_0907,Lifestyle,2,1.59,6.5,Clicked
USER_0732,Transaction_17165,2019-09-20,Product_0926,Headgear,2,10.63,6.5,Clicked
USER_0732,Transaction_17166,2019-09-20,Product_0751,Apparel,1,13.59,6.5,Clicked
USER_0732,Transaction_17167,2019-09-20,Product_0247,Apparel,2,6.0,6.0,Used
USER_0732,Transaction_17167,2019-09-20,Product_0707,Apparel,1,17.4,6.0,Clicked
USER_1248,Transaction_17167,2019-09-20,Product_0708,Apparel,1,17.4,6.0,Used
USER_1248,Transaction_17167,2019-09-20,Product_0946,Office,10,5.5,6.0,Not Used
USER_1248,Transaction_17168,2019-09-20,Product_0983,Nest-USA,1,119.0,6.0,Clicked
USER_1248,Transaction_17169,2019-09-20,Product_0553,Apparel,1,4.56,6.0,Clicked
USER_1248,Transaction_17169,2019-09-20,Product_0557,Apparel,1,9.6,6.0,Not Used
USER_1248,Transaction_17169,2019-09-20,Product_0691,Apparel,1,23.76,6.0,Clicked
USER_1248,Transaction_17170,2019-09-20,Product_0446,Apparel,1,5.1,6.0,Used
USER_1248,Transaction_17170,2019-09-20,Product_0539,Apparel,1,6.0,6.0,Clicked
USER_1248,Transaction_17170,2019-09-20,Product_0615,Apparel,1,6.0,6.0,Used
USER_1248,Transaction_17170,2019-09-20,Product_0848,Bags,1,15.99,6.0,Clicked
USER_1248,Transaction_17170,2019-09-20,Product_0922,Apparel,1,10.99,6.0,Clicked
USER_1248,Transaction_17171,2019-09-20,Product_0988,Nest-Canada,1,104.0,8.7,Clicked
USER_1248,Transaction_17172,2019-09-20,Product_0981,Nest-USA,1,149.0,6.0,Not Used
USER_1248,Transaction_17173,2019-09-20,Product_0867,Lifestyle,1,1.68,6.0,Used
USER_1248,Transaction_17173,2019-09-20,Product_0882,Drinkware,1,16.79,6.0,Used
USER_1248,Transaction_17174,2019-09-20,Product_0981,Nest-USA,1,149.0,6.0,Not Used
USER_1248,Transaction_17175,2019-09-20,Product_0989,Nest-USA,1,149.0,19.99,Used
USER_1248,Transaction_17176,2019-09-20,Product_0976,Nest-USA,1,119.0,6.0,Clicked
USER_1325,Transaction_17176,2019-09-20,Product_0983,Nest-USA,2,119.0,6.0,Used
USER_1325,Transaction_17177,2019-09-20,Product_0797,Apparel,1,13.59,6.0,Clicked
USER_1325,Transaction_17178,2019-09-20,Product_0535,Apparel,1,4.56,6.0,Clicked
USER_1325,Transaction_17178,2019-09-20,Product_0553,Apparel,1,4.56,6.0,Clicked
USER_1325,Transaction_17178,2019-09-20,Product_0600,Apparel,1,7.6,6.0,Used
USER_1325,Transaction_17179,2019-09-20,Product_0976,Nest-USA,1,119.0,12.99,Used
USER_1325,Transaction_17180,2019-09-20,Product_0181,Drinkware,10,12.99,6.0,Used
USER_1325,Transaction_17181,2019-09-20,Product_0521,Apparel,1,55.99,6.0,Clicked
USER_1325,Transaction_17182,2019-09-20,Product_0177,Bottles,100,2.99,6.0,Used
USER_1325,Transaction_17182,2019-09-20,Product_0904,Office,50,2.99,6.0,Used
USER_1325,Transaction_17182,2019-09-20,Product_0907,Lifestyle,50,1.99,6.0,Used
USER_1325,Transaction_17182,2019-09-20,Product_0914,Office,100,0.99,6.0,Used
USER_1325,Transaction_17183,2019-09-20,Product_0399,Apparel,1,33.59,6.0,Used
USER_1325,Transaction_17184,2019-09-20,Product_0990,Nest,1,199.0,6.0,Not Used
USER_1325,Transaction_17185,2019-09-20,Product_0983,Nest-USA,1,119.0,6.0,Clicked
USER_1325,Transaction_17185,2019-09-20,Product_0990,Nest,1,199.0,6.0,Used
USER_1325,Transaction_17186,2019-09-20,Product_0297,Apparel,1,16.99,12.99,Clicked
USER_1325,Transaction_17186,2019-09-20,Product_0543,Apparel,1,6.0,12.99,Not Used
USER_1325,Transaction_17186,2019-09-20,Product_0608,Apparel,1,12.0,12.99,Used
USER_1325,Transaction_17186,2019-09-20,Product_0618,Apparel,1,6.0,12.99,Used
USER_1325,Transaction_17186,2019-09-20,Product_0922,Apparel,1,10.99,12.99,Used
USER_1325,Transaction_17187,2019-09-20,Product_0981,Nest-USA,3,149.0,6.0,Clicked
USER_1325,Transaction_17188,2019-09-20,Product_0095,Apparel,1,12.0,6.0,Clicked
USER_1325,Transaction_17189,2019-09-20,Product_0854,Bags,100,4.99,6.0,Clicked
USER_1325,Transaction_17190,2019-09-20,Product_0944,Office,60,3.99,6.0,Clicked
USER_1325,Transaction_17191,2019-09-20,Product_0194,Apparel,1,10.99,6.0,Used
USER_1160,Transaction_17191,2019-09-20,Product_0926,Headgear,1,13.29,6.0,Clicked
USER_1160,Transaction_17192,2019-09-20,Product_0892,Drinkware,15,19.99,15.37,Not Used
USER_1160,Transaction_17192,2019-09-20,Product_0922,Apparel,15,8.79,15.37,Used
USER_1160,Transaction_17193,2019-09-20,Product_0858,Bags,1,99.99,6.0,Clicked
USER_1160,Transaction_17194,2019-09-20,Product_0865,Bags,1,55.99,6.5,Clicked
USER_1160,Transaction_17194,2019-09-20,Product_0926,Headgear,3,10.63,6.5,Clicked
USER_1160,Transaction_17194,2019-09-20,Product_1008,Waze,1,7.19,6.5,Used
USER_1160,Transaction_17195,2019-09-20,Product_0228,Apparel,1,5.7,6.0,Used
USER_1160,Transaction_17195,2019-09-20,Product_0854,Bags,1,4.99,6.0,Clicked
USER_1160,Transaction_17195,2019-09-20,Product_0894,Drinkware,1,2.99,6.0,Clicked
USER_1160,Transaction_17195,2019-09-20,Product_0904,Office,1,2.99,6.0,Used
USER_1160,Transaction_17196,2019-09-20,Product_0990,Nest,2,199.0,6.0,Used
USER_1160,Transaction_17197,2019-09-20,Product_0904,Office,1,2.39,6.0,Not Used
USER_1160,Transaction_17197,2019-09-20,Product_0975,Lifestyle,1,3.99,6.0,Used
USER_1160,Transaction_17198,2019-09-20,Product_0944,Office,1,3.99,6.0,Clicked
USER_1160,Transaction_17199,2019-09-20,Product_0985,Nest-USA,1,79.0,19.99,Clicked
USER_1160,Transaction_17200,2019-09-20,Product_0201,Apparel,1,13.59,6.0,Used
USER_1160,Transaction_17200,2019-09-20,Product_0600,Apparel,1,7.6,6.0,Not Used
USER_1160,Transaction_17201,2019-09-20,Product_1077,Apparel,1,7.6,6.0,Not Used
USER_1160,Transaction_17202,2019-09-20,Product_0246,Apparel,1,4.8,6.0,Clicked
USER_1160,Transaction_17202,2019-09-20,Product_0976,Nest-USA,1,119.0,6.0,Clicked
USER_1160,Transaction_17203,2019-09-20,Product_0442,Apparel,1,4.08,6.0,Used
USER_1160,Transaction_17203,2019-09-20,Product_0560,Apparel,1,9.6,6.0,Not Used
USER_1160,Transaction_17203,2019-09-20,Product_0600,Apparel,1,7.6,6.0,Clicked
USER_1160,Transaction_17204,2019-09-20,Product_0389,Apparel,1,13.59,12.99,Clicked
USER_1160,Transaction_17204,2019-09-20,Product_0486,Apparel,1,13.59,12.99,Not Used
USER_1160,Transaction_17204,2019-09-20,Product_0870,Lifestyle,2,1.59,12.99,Not Used
USER_1160,Transaction_17204,2019-09-20,Product_0880,Drinkware,1,2.39,12.99,Clicked
USER_1160,Transaction_17204,2019-09-20,Product_0894,Drinkware,1,2.39,12.99,Clicked
USER_1160,Transaction_17204,2019-09-20,Product_0900,Drinkware,1,10.39,12.99,Clicked
USER_1160,Transaction_17204,2019-09-20,Product_0905,Office,2,2.39,12.99,Not Used
USER_1160,Transaction_17205,2019-09-20,Product_0980,Nest-USA,1,149.0,6.0,Clicked
USER_1160,Transaction_17206,2019-09-20,Product_0981,Nest-USA,1,149.0,6.0,Clicked
USER_1160,Transaction_17206,2019-09-20,Product_0985,Nest-USA,1,79.0,6.0,Not Used
USER_1160,Transaction_17207,2019-09-20,Product_0976,Nest-USA,2,119.0,6.0,Clicked
USER_1160,Transaction_17207,2019-09-20,Product_0983,Nest-USA,4,119.0,6.0,Clicked
USER_1160,Transaction_17208,2019-09-20,Product_0210,Apparel,1,12.31,6.0,Clicked
USER_0426,Transaction_17208,2019-09-20,Product_0251,Apparel,1,13.2,6.0,Not Used
USER_0608,Transaction_17208,2019-09-20,Product_0644,Apparel,1,42.0,6.0,Clicked
USER_0608,Transaction_17208,2019-09-20,Product_0879,Drinkware,1,8.79,6.0,Clicked
USER_0608,Transaction_17208,2019-09-20,Product_0880,Drinkware,5,2.39,6.0,Used
USER_0608,Transaction_17208,2019-09-20,Product_0892,Drinkware,1,19.99,6.0,Clicked
USER_0608,Transaction_17208,2019-09-20,Product_0894,Drinkware,5,2.39,6.0,Clicked
USER_0608,Transaction_17208,2019-09-20,Product_0922,Apparel,1,8.79,6.0,Clicked
USER_0608,Transaction_17208,2019-09-20,Product_0970,Office,2,1.59,6.0,Clicked
USER_0608,Transaction_17209,2019-09-20,Product_0983,Nest-USA,1,119.0,6.0,Used
USER_0608,Transaction_17210,2019-09-20,Product_1053,Apparel,1,15.0,6.0,Used
USER_0608,Transaction_17210,2019-09-20,Product_1134,Office,1,1.99,6.0,Not Used
